"nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internfour","survey_internone","survey_internships","survey_internthree","survey_interntwo","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Accountancy","No Minor","White","Male","3.50 - 4.00",202115,"2021","Cum Laude","Columbus","KPMG",NA,NA,NA,NA,NA,"2",NA,NA,NA,"accepted fulltime job",NA,NA,72000,"OH"
2,"Accountancy","Finance",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Chicago","KPMG","Accounting Consulting IT Assurance / IT Audit",NA,NA,NA,"Crowe","1",NA,NA,"3","accepted fulltime job","Yes","Yes",72000,"IL"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","DELOITTE","Consulting",NA,NA,NA,"Amazon","2",NA,"National Bank of Indianapolis","5","accepted fulltime job","Yes","Yes",53000,"OH"
1,"Information Systems","none",0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,"Economics","Economics","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Columbus","JP MORGAN CHASE","Analytics Consulting Information Technology",NA,NA,NA,"Fifth Third Bank","2",NA,"JPMorgan Chase & Co.","3","accepted fulltime job","Yes","Yes",65000,"OH"
1,"Finance","none",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","New York","EY",NA,NA,NA,NA,"Raymond James","3","Cincinnati Works","Wells Fargo","2","accepted fulltime job","Yes",NA,70000,"NY"
1,"Accountancy","none",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","Hispanic/Latino","Female","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","EY","Accounting
 IT Assurance / IT Audit",NA,NA,NA,"Ernst and Young","1",NA,NA,"1","accepted fulltime job","Yes","Yes",63000,"Illinois"
2,"Accountancy","Finance",0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","Cleveland","EY","Accounting",NA,NA,NA,"MTD Products","3","EY","Cleveland Browns","1","accepted fulltime job","Yes","Yes",52000,"OH"
1,"Finance","none",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,"Language","Language","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","Troy","TEXTRON","Finance",NA,NA,NA,"Wedbush Securities","2",NA,"Textron","1","accepted fulltime job","No","No",59000,"MI / U.S."
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Information Systems","No Minor","White","Male","3.50 - 4.00",201920,"2019","Summa Cum Laude","Cleveland","KPMG","Accounting",NA,NA,NA,"KPMG","1",NA,NA,"2","accepted fulltime job","Yes","Yes",54000,"Ohio"
1,"Finance","none",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Wichita","TEXTRON","Accounting
 Finance",NA,NA,NA,"Cleveland Clinic","2",NA,"Textron","1","accepted fulltime job","Yes","No",59000,"Kansas"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Information Security","Information Security","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","Chicago","DELOITTE","Accounting",NA,NA,NA,"NRP Group","3","Deloitte","Maloney + Novotny","2","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Marketing","none",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","Entrepreneurship","White","Female","3.00 - 3.49",201920,"2019","0","Chicago","COYOTE LOGISTICS","Marketing/Sales",NA,NA,NA,"Vonshine Ind","2",NA,"Hillandale Community","2","accepted fulltime job","Yes","Yes",40000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cincinnati","DELOITTE","Accounting",NA,NA,NA,"Audit Intern, Deloitte","1",NA,NA,"1","accepted fulltime job","Yes","Yes",56000,"OH"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Columbus","JP MORGAN CHASE","Analytics Finance General Management Marketing / Sales",NA,NA,NA,"Heaven's Game Foundation","1",NA,NA,"1","accepted fulltime job","Yes","Yes",65000,"OH"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Cincinnati","EY","Accounting",NA,NA,NA,"CBC Engineers","2",NA,"EY","1","accepted fulltime job","Yes","Yes",55000,"OH"
1,"Finance","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",202020,"2020","Cum Laude",NA,"EY",NA,NA,NA,NA,"EY","1",NA,NA,NA,"accepted fulltime job",NA,NA,67000,NA
2,"Accountancy","Finance",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202110,"2021","0",NA,"TEXTRON",NA,NA,NA,NA,"Textron Bell","2",NA,NA,NA,"accepted fulltime job",NA,NA,65000,NA
2,"Accountancy","Business Economics",0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,"Political Science","Political Science","White","Female","3.50 - 4.00",201920,"2019","Summa Cum Laude","Atlanta","EY","Accounting
 Consulting",NA,NA,NA,"Key Bank","2",NA,"EY","1","accepted fulltime job","Yes","Yes",65000,"Georgia"
1,"Marketing","none",0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,"Entrepreneurship","Entrepreneurship","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","Cincinnati","DELOITTE",NA,NA,NA,NA,NA,"2",NA,NA,NA,"accepted fulltime job",NA,NA,52110.2112676056,"OH"
1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Phoenix","TEXTRON","Operations / Procurement",NA,NA,NA,"Textron","2",NA,"Textron","1","accepted fulltime job","Yes","Yes",53000,"AZ"
1,"Accountancy","none",0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",202120,"2021","Summa Cum Laude","TBD","TEXTRON","Accounting Finance",NA,NA,NA,"Communities, Inc.","3","Textron","Howard Hanna Real Estate","1","accepted fulltime job","Yes","Yes",69000,"TBD"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Accountancy","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Columbus","KPMG",NA,NA,NA,NA,"Polyone","2",NA,"Honda","2","accepted fulltime job","Yes",NA,54000,"OH"
1,"Accountancy","none",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","Chicago","DELOITTE","Accounting",NA,NA,NA,"Deloitte","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Management and Leadership","none",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Business Legal Studies","Business Legal Studies","White","Female","3.50 - 4.00",201920,"2019","Cum Laude",NA,"TEXTRON","Human Resources",NA,NA,NA,"Textron","2",NA,NA,"1","accepted fulltime job","Yes","Yes",55000,"GA"
1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Summa Cum Laude","Chicago","EY","Accounting",NA,NA,NA,"EY","1",NA,NA,"3","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Walnut Creek","KPMG","Accounting",NA,NA,NA,"KPMG","1",NA,NA,"1","accepted fulltime job","Yes","Yes",73000,"CA"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Cincinnati","EY","Accounting",NA,NA,NA,"Ernst & Young","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52000,"OH"
2,"Marketing","Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","0","Columbus","DHL","Logistics / Supply Chain",NA,NA,NA,"Quicken Loans","3","DHL Supply Chain","Quicken Loans","1","accepted fulltime job","Yes","Yes",52500,"OH"
1,"Accountancy","none",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Summa Cum Laude","Columbus","KPMG","Accounting","MAcc",NA,NA,"Bober Markey Fedorovich","1",NA,NA,"3","accepted fulltime job","Yes","Yes",54000,"OH"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Information Systems","No Minor","Multi Racial","Male","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","PWC","Accounting",NA,NA,NA,"PwC","1",NA,NA,"1","accepted fulltime job","Yes","Yes",57000,"OH/Us"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","COYOTE LOGISTICS","Marketing / Sales",NA,NA,NA,"Kohl's","1",NA,NA,"2","accepted fulltime job","Yes","Yes",45000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Wichita","TEXTRON","Accounting Finance",NA,NA,NA,"MedKinect","2",NA,"Textron","1","accepted fulltime job","Yes","No",65000,"KS"
1,"Information Systems","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",202020,"2020","0","Raleigh","DHL","Analytics Logistics / Supply Chain",NA,NA,NA,"Gallagher Benefit Services","2",NA,"DHL Supply Chain","1","accepted fulltime job","Yes","Yes",60000,"NC"
2,"Finance","Business Analytics",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Summa Cum Laude","Columbus","KPMG",NA,NA,NA,NA,"KPMG","1",NA,NA,"1","accepted fulltime job","Yes","Yes",63000,"OH"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Chicago","COYOTE LOGISTICS","Analytics Finance Logistics / Supply Chain Marketing / Sales",NA,NA,NA,"Cintas","1",NA,NA,"3","accepted fulltime job","Yes","Yes",45000,"IL"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Accountancy","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Blacklick","ABERCROMBIE & FITCH","Finance",NA,NA,NA,"abercrombie & fitch","1",NA,NA,"1","accepted fulltime job","Yes","Yes",63000,"OH"
1,"Business Economics","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","Cleveland","DELOITTE","Consulting",NA,NA,NA,"Deloitte Consulting","1",NA,NA,"1","accepted fulltime job","Yes","Yes",80000,"OH"
2,"Accountancy","Finance",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.00 - 3.49",201920,"2019","0","Chicago","PWC","Accounting
 Consulting
 Finance",NA,NA,NA,"PwC","1",NA,NA,"1","accepted fulltime job","Yes","Yes",61000,"IL"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cleveland","DELOITTE","Accounting",NA,NA,NA,"Deloitte","1",NA,NA,"1","accepted fulltime job","Yes","Yes",51000,"Ohio"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Wichita","TEXTRON","Marketing/Sales",NA,NA,NA,"Textron Aviation","3","Compass Events","Textron Systems","1","accepted fulltime job","Yes","No",52000,"KS"
1,"Management and Leadership","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Providence","TEXTRON","Human Resources",NA,NA,NA,"University Relations Intern, Textron","1",NA,NA,"1","accepted fulltime job","Yes","Yes",54000,"RI"
1,"Supply Chain & Operations Mgmt","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202110,"2021","0","Augusta","TEXTRON",NA,NA,NA,NA,NA,"2",NA,NA,NA,"accepted fulltime job",NA,NA,58000,"GA"
1,"Supply Chain & Operations Mgmt","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202110,"2021","0","Augusta","TEXTRON","Logistics / Supply Chain Operations / Procurement",NA,NA,NA,"Kautex-Textron","2",NA,"Textron Specialized Vehicles","2","accepted fulltime job","Yes","Yes",60000,"GA"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Security","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","Forth Worth","TEXTRON","Information Technology",NA,NA,NA,"Textron","1",NA,NA,"2","accepted fulltime job","Yes","Yes",66000,"TX"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Security","Information Security","White","Female","3.00 - 3.49",202120,"2021","0","Cleveland","EY","Accounting",NA,NA,NA,"Key Bank","3","EY","Deloitte","1","accepted fulltime job","Yes","Yes",65000,"OH"
2,"Accountancy","Finance",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Political Science","Political Science","White","Male","3.50 - 4.00",202020,"2020","Cum Laude",NA,"DELOITTE",NA,NA,NA,NA,"BDO USA, LLP","2",NA,"BDO USA, LLP",NA,"accepted fulltime job",NA,NA,62000,NA
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Chicago","DELOITTE","Accounting Consulting Other: Tax",NA,NA,NA,"Deloitte","1",NA,NA,"1","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Security","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Chicago","EY","Accounting IT Assurance / IT Audit",NA,NA,NA,"Goldman Consulting","2",NA,"EY","2","accepted fulltime job","Yes","Yes",63000,"IL"
1,"Supply Chain & Operations Mgmt","none",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Information Systems","Information Systems","White","Female","3.00 - 3.49",201920,"2019","0","Tysons","EY","Consulting
 Logistics / Supply Chain
 Operations / Procurement",NA,NA,NA,"Potomac Financial Private Client Group","2",NA,"Ernst & Young","1","accepted fulltime job","Yes","Yes",74000,"Virginia (VA)"
1,"Supply Chain & Operations Mgmt","none",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Williamsport","TEXTRON","Logistics / Supply Chain
 Operations / Procurement",NA,NA,NA,"Marathon Petroleum Corporation","1",NA,NA,"3","accepted fulltime job","Yes","No",54000,"Pennsylvania"
1,"Accountancy","none",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Chicago","KPMG","Accounting",NA,NA,NA,"U.S. Cellular","2",NA,"KPMG","1","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Cincinnati","PWC","Accounting",NA,NA,NA,"PWC","2",NA,"FOTE","1","accepted fulltime job","Yes","Yes",52000,"OH"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cincinnnati","DELOITTE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted parttime job",NA,NA,80000,"OH"
1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Female","3.00 - 3.49",201920,"2019","0","Columbus","DHL","Analytics
 Logistics / Supply Chain
 Operations / Procurement",NA,NA,NA,"DHL Supply Chain","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52500,"Ohio"
1,"Accountancy","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Columbus","DELOITTE","Accounting Consulting IT Assurance / IT Audit",NA,NA,NA,"Deloitte","1",NA,NA,"1","accepted fulltime job","Yes","Yes",53500,"OH"
1,"Accountancy","none",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Humanities","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Atlanta","KPMG","Accounting",NA,NA,NA,"PwC","3","KPMG","Deloitte","1","accepted fulltime job","Yes","Yes",57000,"GA"
1,"Accountancy","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Information Systems","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Boston","PWC","Accounting",NA,NA,NA,"PWC","2",NA,"Eli Lilly","2","accepted fulltime job","Yes","Yes",60000,"MA"
1,"Accountancy","none",0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Cleveland","DELOITTE","Accounting",NA,NA,NA,"Deloitte & Touche LLP","1",NA,NA,"1","accepted fulltime job","Yes","Yes",53000,"OH"
1,"Accountancy","none",0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","Cleveland","DELOITTE","Accounting",NA,NA,NA,"Peppertree Capital Management","1",NA,NA,"3","accepted fulltime job","Yes","Yes",51000,"OH"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Female","2.50 - 2.99",202020,"2020","0","Plano","JP MORGAN CHASE","Accounting",NA,NA,NA,"JPMorgan Chase & Co.","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"TX"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Arlington","DELOITTE",NA,NA,NA,NA,"NAV SEA Warfare Center","2",NA,"Coakley & Williams Construction","3","accepted fulltime job","Yes",NA,61000,"VA"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Information Systems","Information Systems","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cincinnati","RSM","Accounting",NA,NA,NA,"Hillenbrand","2",NA,"RSM","1","accepted fulltime job","Yes","Yes",56000,"OH"
1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",202120,"2021","0","Columbus","DHL","Logistics / Supply Chain Operations / Procurement",NA,NA,NA,"DHL Supply Chain","1",NA,NA,"1","accepted fulltime job","Yes","Yes",55000,"OH"
2,"Accountancy","Finance",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","KPMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,71000,"IL"
1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Providence","TEXTRON","Human Resources",NA,NA,NA,"Textron Systems","2",NA,"Detroit Manufacturing Systems","2","accepted fulltime job","Yes","Yes",56500,"Rhode Island"
1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Language","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cleveland","DELOITTE",NA,NA,NA,NA,"McDonald's","2",NA,"Progressive Insurance","2","accepted fulltime job","Yes","Yes",77500,"OH"
1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"Humanities","Humanities","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","Cleveland","EY","Accounting
 Analytics
 Consulting",NA,NA,NA,"Union Home Mortgage","2",NA,"Goodyear","2","accepted fulltime job","Yes","Yes",53000,"OH"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","New York","JP MORGAN CHASE","Finance",NA,NA,NA,"MedThink Inc.","3","JP Morgan Chase & Co.","Randa Accessories","1","accepted fulltime job","Yes","Yes",75000,"NY"
1,"Finance","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Business Analytics","No Minor","Multi Racial","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","DELOITTE","Accounting
 Finance",NA,NA,NA,"IRG Realty Advisors","2",NA,"Deloitte","1","accepted fulltime job","Yes","Yes",53000,"Ohio"
1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","Multi Racial","Male","3.50 - 4.00",202020,"2020","Cum Laude",NA,"TEXTRON","Logistics / Supply Chain Operations / Procurement",NA,NA,NA,"Kautex","1",NA,NA,"3","accepted fulltime job","Yes","No",64000,NA
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","New Albany","ABERCROMBIE & FITCH","Other: Merchandising",NA,NA,NA,"Cincinnati Sub Zero","3","Abercrombie & Fitch","Jumper Threads","1","accepted fulltime job","Yes","Yes",62500,"Ohio"
1,"Accountancy","none",0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,"Business Analytics","Business Analytics","Hispanic/Latino","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","Chicago","EY","Accounting","MAcc",NA,NA,"Launch Intern, EY Chicago","2",NA,"Tax Intern, EY Denver","1","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Human Capital Mgmt& Leadership","none",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"International Business","International Business","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Minneapolis","EY","Consulting",NA,NA,NA,"Ernst & Young","1",NA,NA,"1","accepted fulltime job","Yes","Yes",67000,"MN"
1,"Finance","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","ABERCROMBIE & FITCH","Finance",NA,NA,NA,"Abercrombie & Fitch","2",NA,"CBS","1","accepted fulltime job","Yes","Yes",62500,"OH"
2,"Finance","Management and Leadership",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.00 - 3.49",201920,"2019","0","New Albany","ABERCROMBIE & FITCH","Analytics
 Finance",NA,NA,NA,"Midtronics Inc","3","Marathon Petroleum","Golan Christie & Taglia LLP","1","accepted fulltime job","Yes","No",60000,"Ohio/ United States"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","EY","Accounting",NA,NA,NA,"Cintas Corporation","2",NA,"Ernst & Young","3","accepted fulltime job","Yes","Yes",51000,"OH"
2,"Accountancy","Finance",0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,"No Minor","No Minor","Multi Racial","Male","3.50 - 4.00",202120,"2021","Summa Cum Laude","TBD","TEXTRON","Accounting Finance",NA,NA,NA,"Textron","1",NA,NA,"1","accepted fulltime job","Yes","Yes",65000,"TBD"
2,"Accountancy","Information Systems",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Language","Language","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","New York","PWC","IT Assurance / IT Audit",NA,NA,NA,"PriceWaterhouseCoopers","1",NA,NA,"1","accepted fulltime job","Yes","Yes",68000,"NY"
1,"Accountancy","none",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Summa Cum Laude","Boston","EY","Accounting",NA,NA,NA,"EY","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"MA"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Chicago","COYOTE LOGISTICS","Marketing/Sales",NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,40000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Cincinnati","DELOITTE","Accounting",NA,NA,NA,"City of Hamilton","1",NA,NA,"3","accepted fulltime job","Yes","Yes",55000,"Ohio"
1,"Accountancy","none",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Math/Stat","Math/Stat","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Atlanta","DELOITTE","Accounting","MAcc",NA,NA,"Deloitte","3","Second Story Coffee Roasters","CAVU Financial","1","accepted fulltime job","Yes","Yes",56000,"GA"
1,"Supply Chain & Operations Mgmt","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Marketing","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","New Albany","ABERCROMBIE & FITCH","Analytics General Management Operations / Procurement",NA,NA,NA,"Abercrombie & Fitch","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"OH"
2,"Accountancy","Finance",0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,"Arts Related","Arts Related","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","Chicago","EY","Consulting Finance",NA,NA,NA,"Peter Cremer North America","3","EY","Textron","1","accepted fulltime job","Yes","Yes",68000,"IL"
1,"Information Systems","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",202120,"2021","0","Detroit","DELOITTE","Analytics Consulting IT Assurance / IT Audit Information Technology",NA,NA,NA,"Financial Controller Intern, Mercedes-Benz Financial Services","3","Risk & Financial Advisory Intern, Deloitte","Summer Intern, Huron Capital","1","accepted fulltime job","Yes","Yes",63000,"MI"
