"nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internfour","survey_internone","survey_internships","survey_internthree","survey_interntwo","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state"
1,"Business Economics","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Chicago","THE SCION GROUP","Finance",NA,NA,NA,"Economic Development, City of Hudson Ohio","3","Buyside Equity Research, Atlas Principals","Financial Planning & Analysis, National Shelter Products","3","accepted fulltime job","Yes","Yes",70000,"IL"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202110,"2021","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"accepted fulltime job",NA,NA,61854.9707602339,NA
1,"Business Economics","none",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,"Accountancy","Accountancy","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Mentor","AVERY DENNISON","Accounting
 Finance",NA,NA,NA,"Avery Dennison","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"Ohio"
1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Accountancy","Accountancy","White","Male","3.00 - 3.49",202020,"2020","0","Cleveland","HANNA COMMERCIAL REAL ESTATE","Marketing / Sales",NA,NA,NA,"JP Morgan Chase","3","Plastics Machinery Group","Dottore Companies","3","accepted fulltime job","Yes","Yes",24000,"OH"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Dayton","SPEEDWAY",NA,NA,NA,NA,"Central Electric Power Cooperative","2",NA,"Hodges Ward Elliott","1","accepted fulltime job",NA,NA,52000,"Ohio"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Augusta","TEXTRON","Marketing / Sales",NA,NA,NA,"UBS Financial Services","1",NA,NA,"2","accepted fulltime job","Yes","Yes",52000,"Georgia, USA"
1,"Finance","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Male","3.00 - 3.49",201920,"2019","0","Columbus","CROWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,60000,"Ohio"
1,"Finance","none",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Chicago","MERRILL LYNCH","Finance",NA,NA,NA,"Merrill Lynch","2",NA,"Merrill Lynch","3","accepted fulltime job","Yes","Yes",55000,"IL"
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Far Hills","FARMER",NA,NA,NA,NA,"Cintas","1",NA,NA,"1","accepted fulltime job","Yes","Yes",57500,"NJ"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Columbus","ORIX REAL ESTATE CAPITAL","Finance",NA,NA,NA,"Root Insurance Company","2",NA,"The Shipyard Inc","0","accepted fulltime job","Yes","Yes",65000,"OH"
1,"Finance","none",0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,"Political Science","Political Science","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Washington","DELOITTE","Consulting",NA,NA,NA,"Broadleaf Partners","2",NA,"FBI","2","accepted fulltime job","Yes","Yes",71000,"D.C."
1,"Business Economics","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Chicago","CDW","Information Technology",NA,NA,NA,"Moretti","2",NA,NA,"3","accepted fulltime job","Yes","Yes",35000,"IL"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",202020,"2020","0","Chicago","CAPGEMINI INVENT","Consulting",NA,NA,NA,"RXBAR","2",NA,"SAP Fieldglass","1","accepted fulltime job","Yes","Yes",75000,"IL"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","Charlotte","FERGUSON ENTERPRISES","Marketing / Sales",NA,NA,NA,"Prudential Financial","2",NA,"The GPBox","3","accepted fulltime job","No","Yes",48000,"NC"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","Supply Chain Management","White","Male","3.00 - 3.49",201920,"2019","0","Dayton","SPEEDWAY","Marketing / Sales",NA,NA,NA,"Travel Centers of America","2",NA,"Parker Hannifin","1","accepted fulltime job","Yes","Yes",52000,"Ohio"
1,"Human Capital Mgmt& Leadership","none",0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,"International Business","International Business","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","Boston","ANALYSIS GROUP",NA,NA,NA,"PepsiCo",NA,"1","1",NA,"1","accepted fulltime job","Yes","Yes",50000,"MA"
1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","indianapolis","ELI LILLY AND COMPANY","Analytics
 Information Technology",NA,NA,NA,"dashboard wealth advisors","3","wintrust mortgage","dashboard wealth advisors","2","accepted fulltime job","Yes","Yes",72000,"Indiana"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Falmouth","LEBEL & HARRIMAN","Finance",NA,NA,NA,"Wilkes Duffy Wealth Managment","2",NA,"Lebel & Harriman","1","accepted fulltime job","Yes","No",40000,"ME"
2,"Business Analytics","Marketing",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","NIELSEN","Analytics Consulting Marketing / Sales",NA,NA,NA,"Textron Specialized Vehicles","2",NA,"E&J Gallo Winery","3","accepted fulltime job","Yes","Yes",58000,"IL"
1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Supply Chain Management","Supply Chain Management","Hispanic/Latino","Female","3.50 - 4.00",201920,"2019","Cum Laude","West Chester","PEPSICO-FRITO LAY","Marketing / Sales",NA,NA,NA,"Branded Ltd (Through FSB Hong Kong Program)","2",NA,"PepsiCo- Frito Lay","1","accepted fulltime job","No","Yes",60000,"Ohio"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Oakland","NESTLE","Marketing / Sales",NA,NA,NA,"Karsh Hagan","1",NA,NA,"3","accepted fulltime job","Yes","Yes",60000,"CA"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Cincinnati","DELOITTE","Consulting",NA,NA,NA,"Ameriprise Financial","3","Flywheel.io","Pipeline Foods","2","accepted fulltime job","Yes","No",80000,"OH"
1,"Accountancy","none",0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"Economics","Economics","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","KPMG","Accounting Analytics Consulting","MAcc",NA,NA,"Cintas","2",NA,"KPMG","1","accepted fulltime job","Yes","Yes",72000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","DELOITTE","Accounting","MAcc",NA,NA,"Deloitte","3","SC Johnson & Sons","Dutchland Plastics","1","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Business Economics","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",201920,"2019","0","Indianapolis","PNC FINANCIAL SERVICES","Accounting
 Consulting
 Finance",NA,NA,NA,"PNC Financial Services","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"Indiana"
1,"Human Capital Mgmt& Leadership","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","0","Wilmington","TEXTRON","Human Resources",NA,NA,NA,"Bell Flight (another Textron business unit)","1",NA,NA,"1","accepted fulltime job","Yes","Yes",58000,"MA"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","Hispanic/Latino","Male","3.00 - 3.49",202120,"2021","0","Chicago","EY","Accounting",NA,NA,NA,"Crowe LLP","1",NA,NA,"3","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Chicago","RSM","Accounting","MAcc",NA,NA,"Cafaro Company","2",NA,"Hbk CPAs and consultants","1","accepted fulltime job","Yes","Yes",62500,"IL"
1,"Marketing","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","Chicago",NA,"Marketing / Sales Entrepreneur / Founder",NA,NA,NA,"The Autobahn Country Club","2",NA,"Kettler Motor Werks","0","accepted fulltime job","Yes","Yes",56747.211627907,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"International Business","International Business","White","Female","3.00 - 3.49",202120,"2021","0","Chicago","DELOITTE","Finance",NA,NA,NA,"Grainger, Financial Analyst Intern","1",NA,NA,"2","accepted fulltime job","Yes","Yes",70000,"IL"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Male","3.00 - 3.49",201930,"2019","0",NA,NA,NA,NA,NA,NA,"The Garage Group","1",NA,NA,"2","accepted parttime job",NA,NA,59564.644549763,NA
1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","Chicago","COYOTE LOGISTICS","Marketing / Sales",NA,NA,NA,"Southern Residential Installers","2",NA,"Disney College Program","1","accepted fulltime job","Yes","Yes",45000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","Cleveland","KEYBANC CAPITAL MARKETS","Finance",NA,NA,NA,"KeyBanc Capital Markets","2",NA,"Level Capital Partners","2","accepted fulltime job","Yes","Yes",75000,"OH"
1,"Finance","none",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Shelton","BARNUM",NA,NA,NA,NA,NA,"2",NA,NA,"3","accepted fulltime job","Yes","Yes",61854.9707602339,"CT"
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","0","Boston","LIBERTY MUTUAL","Analytics
 Human Resources",NA,NA,NA,"Liberty Mutual Insurance","2",NA,"Liberty Mutual Insurance","1","accepted fulltime job","Yes","Yes",64000,"Massachusetts, USA"
1,"Marketing","none",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Indianapolis","ONECAUSE - ORR FELLOWSHIP","Marketing / Sales",NA,NA,NA,"Miami University","2",NA,"PepsiCo","2","accepted fulltime job","Yes","Yes",50000,"IN"
1,"Human Capital Mgmt& Leadership","none",0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,"Humanities","Humanities","Black or African American","Female","3.00 - 3.49",202120,"2021","0","Hunt Valley","TEXTRON","General Management",NA,NA,NA,"Installed Building Products","2",NA,"Lycoming Engines","1","accepted fulltime job","Yes","Yes",58000,"MD"
1,"Marketing","none",1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Cincinnati","CEDAR FAIR ENTERTAINMENT COMPANY",NA,NA,NA,NA,"Vivial","2",NA,"Kings Island","0","accepted fulltime job",NA,NA,45000,"OH"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","New York","PRICEWATERHOUSE COOPERS","Accounting
 Analytics
 Consulting
 IT Assurance / IT Audit",NA,NA,NA,"TGaS Advisors","3","Pricewaterhouse Coopers","New Jersey Manufacturing Insurance Group","1","accepted fulltime job","Yes","Yes",63000,"NY"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Humanities","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Rosemont","THE NPD GROUP",NA,NA,NA,NA,"First Miami Student and Alumni Federal Credit Union","1",NA,NA,"0","accepted fulltime job",NA,NA,55000,"IL"
1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Peoria","CATERPILLAR","Consulting Marketing / Sales",NA,NA,NA,"ASM International","3","Caterpillar","Bell Helicopter","2","accepted fulltime job","Yes","No",69000,"IL"
1,"Marketing","none",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"Interactive Media Studies","Interactive Media Studies","Asian","Male","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","WEST MONROE PARTNERS","Consulting",NA,NA,NA,"Pilot44 labs","3","Joyrun Inc","West Monroe partners","1","accepted fulltime job","Yes","Yes",70000,"Illinois"
2,"Business Economics","Business Analytics",0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,"Political Science","Political Science","Asian","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Columbus","JP MOGAN CHASE","Analytics
 Finance",NA,NA,NA,"JP Morgan and Chase","1",NA,NA,"2","accepted fulltime job","Yes","Yes",57000,"Ohio"
1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Language","Language","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Don't Know Yet","PEPSICO","Analytics
 Marketing / Sales",NA,NA,NA,"Avid.ly - Shanghai, China","2",NA,"PepsiCo","1","accepted fulltime job","Yes","Yes",65000,"TBA / USA"
1,"Marketing","none",0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","Cincinnati","MARKETVISION","Marketing / Sales",NA,NA,NA,"Adonis Smart Foods","2",NA,"Marketplace Strategy","2","accepted fulltime job","Yes","Yes",54000,"OH"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Chicago","ORACLE NETSUITE","Marketing / Sales",NA,NA,NA,"Underwriting Intern, Liberty Mutual Insurance","2",NA,"Marketing Intern, Guggenheim Life & Annuity Company","3","accepted fulltime job","Yes","Yes",50000,"Illinois"
1,"Marketing","none",1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,"No Minor","No Minor","Asian","Female","3.50 - 4.00",201920,"2019","Cum Laude","Orlando","DISNEY","Other: merchandise",NA,NA,NA,"SimplePrints","1",NA,NA,"1","accepted fulltime job","Yes","Yes",20800,"Florida"
1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","Asian","Female","2.50 - 2.99",201920,"2019","0","Chicago","CAPGEMINI","Analytics
 Consulting",NA,NA,NA,"SAP Fieldglass","2",NA,"Capgemini","1","accepted fulltime job","Yes","Yes",66000,"IL"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Indianapolis","ELI LILLY AND COMPANY","Analytics Information Technology",NA,NA,NA,"Eli Lilly and Company","2",NA,"Brown University","1","accepted fulltime job","Yes","Yes",72000,"IN"
1,"Accountancy","none",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",201920,"2019","Cum Laude","Xiamem","DELOITTE","Accounting",NA,NA,NA,NA,"2",NA,NA,"1","accepted fulltime job",NA,NA,57419.075412844,"Fujian Province"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202020,"2020","Summa Cum Laude","Tyson","EY","Accounting",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",62000,"VA"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Austin","DELL TECHNOLOGIES","Marketing / Sales",NA,NA,NA,"Dell Technologies","1",NA,NA,"1","accepted fulltime job","Yes","Yes",58500,"TX"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0",NA,"DELOITTE","Accounting",NA,NA,NA,"The Jordan Company","2",NA,NA,"2","accepted fulltime job","Yes","Yes",66000,NA
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","Language","White","Female","3.00 - 3.49",202120,"2021","0","Fairfield","CINCINNATI INSURANCE","Information Technology",NA,NA,NA,"Cincinnati Insurance","3","Cincinnati Insurance","Cincinnati Insurance","1","accepted fulltime job","Yes","Yes",60000,"OH"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","FOURTH STREET PERFORMANCE PARTNERS","Finance",NA,NA,NA,"WYNIT Distribution","3","Evermay Wealth","Scout Properties","2","accepted fulltime job","Yes","Yes",47000,"OH"
1,"Accountancy","none",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Male","3.00 - 3.49",202020,"2020","0","Chicago","RSM","Accounting",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",62500,"IL"
2,"Accountancy","Finance",0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",202020,"2020","0","Chicago","EY","Consulting Finance",NA,NA,NA,"H Venture Partners","3","EY","Rockbridge Capital","1","accepted fulltime job","Yes","Yes",68000,"IL"
1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"Sport Management","Sport Management","White","Female","3.50 - 4.00",202020,"2020","Summa Cum Laude","Minneapolis","MEDTRONIC","Logistics / Supply Chain",NA,NA,NA,"CH Robinson","2",NA,"Medtronic","2","accepted fulltime job","Yes","Yes",58500,"MN"
2,"Entrepreneurship","Marketing",0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Indianapolis","REALYNC",NA,NA,NA,NA,"Realync","2",NA,"Experian Health","1","accepted fulltime job","Yes","Yes",50000,"IN"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","MULESOFT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,59564.644549763,"IL"
1,"Marketing","none",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Female","2.50 - 2.99",202020,"2020","0","Cleveland","SOCIALCODE",NA,NA,NA,NA,"The Reynolds and Reynolds Company","1",NA,NA,NA,"accepted fulltime job",NA,NA,40000,"OH"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","2.00 - 2.49",202020,"2020","0","Bucyrus","OHIO MUTUAL INSURANCE GROUP","Information Technology",NA,NA,NA,"Young Entrepreneurs Across America","1",NA,NA,"1","accepted fulltime job","Yes","No",51500,"OH"
1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","Cincinnati","TERILLIUM","Logistics / Supply Chain",NA,NA,NA,"Zebra Technologies","1",NA,NA,"1","accepted fulltime job","Yes","Yes",55000,"OH"
1,"Information Systems","none",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","Dublin","CARDINAL HEALTH","Information Technology",NA,NA,NA,"Cardinal Health","2",NA,"Cardinal Health","1","accepted fulltime job","Yes","Yes",64000,"Ohio"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Female","3.00 - 3.49",201920,"2019","0","Chicago","CRAMER-KRASSELT",NA,NA,NA,NA,"Mass Interact","3","H.D. Roseth & Associates","Aon","0","accepted fulltime job",NA,NA,50289.5698924731,"IL"
1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Arts Related","Black or African American","Female","2.00 - 2.49",202020,"2020","0","Toledo","AMAZON","General Management Logistics / Supply Chain Operations / Procurement",NA,NA,NA,"The Underground","2",NA,"Hemplete","1","accepted fulltime job","Yes","Yes",50000,"OH"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","Columbus","GOHEALTH",NA,NA,NA,NA,"CCDC","2",NA,"Olentangy Local","4","accepted fulltime job","Yes","Yes",65000,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Male","3.00 - 3.49",201920,"2019","0",NA,"MEDLINE INDUSTRIES","Other",NA,NA,NA,"FI","3","Miami","GLC","3","accepted fulltime job","Yes","Yes",58000,NA
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","2.50 - 2.99",202020,"2020","0",NA,"MONDELEZ INTERNATIONAL",NA,NA,NA,NA,"SugarCreek","3","Unified for Uganda","Western & Southern Open",NA,"accepted fulltime job",NA,NA,62372.5576923077,NA
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cleveland","C.H. ROBINSON","Logistics / Supply Chain
 Marketing / Sales",NA,NA,NA,"C.H. Robinson","1",NA,NA,"1","accepted fulltime job","Yes","Yes",47000,"Ohio"
1,"Marketing","none",0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Columbus","ABERCROMBIE & FITCH","Other: Merchandising",NA,NA,NA,"Metro Milwaukee Chamber of Commerce","3","Abercrombie & Fitch","Waukesha Metal Products","1","accepted fulltime job","Yes","No",62500,"OH"
1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","EY","Accounting",NA,NA,NA,"Eli Lilly & Company","2",NA,"EY","1","accepted fulltime job","Yes","Yes",61000,"Illinois"
1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Buffalo Grove","ZORO","Other: Customer experience",NA,NA,NA,"Merchandising intern, Zoro","1",NA,NA,"1","accepted fulltime job","Yes","Yes",56000,"IL"
1,"Business Economics","none",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Female","3.00 - 3.49",201920,"2019","0","Cleveland","AVALUTION CONSULTING","Consulting",NA,NA,NA,"Avalution Consulting","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"Ohio"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marketing","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Pittsburgh","PNC FINANCIAL SERVICES","Finance",NA,NA,NA,"Keller Williams","3","Michigan Health Endowment Fund","DeRoy & Devereaux","1","accepted fulltime job","Yes","Yes",60000,"PA"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","Unknown","Female","3.00 - 3.49",201920,"2019","0","Stamford","MKDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,50289.5698924731,"CT"
1,"Finance","none",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","SOCIETE GENERALE","Finance
 Operations / Procurement",NA,NA,NA,"First Miami Student and Alumni Credit Union","2",NA,"Societe General","1","accepted fulltime job","Yes","Yes",70000,"Illinois"
1,"Finance","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0",NA,"TQL",NA,NA,NA,NA,NA,"1",NA,NA,"1","accepted fulltime job","Yes","Yes",65000,"OH"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Boston","DELOITTE","Accounting",NA,NA,NA,"Deloitt","1",NA,NA,"1","accepted fulltime job","Yes","Yes",59000,"MA"
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Kalamazoo","PARKER HANNIFIN","Logistics / Supply Chain",NA,NA,NA,"Swagelok","1",NA,NA,"3","accepted fulltime job","Yes","Yes",60000,"Michigan"
1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Accountancy","Accountancy","Hispanic/Latino","Male","2.50 - 2.99",202020,"2020","0","Louisville","PNC FINANCIAL SERVICES","Finance",NA,NA,NA,"IBGoodman Co","1",NA,NA,"1","accepted fulltime job","Yes","No",60000,"KY"
1,"Finance","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Political Science","Political Science","White","Male","3.00 - 3.49",202020,"2020","0","Elkhart","GENESIS PRODUCTS","Accounting Human Resources Logistics / Supply Chain Operations / Procurement",NA,NA,NA,"Genesis Products","2",NA,"Genesis Products","1","accepted fulltime job","No","Yes",52500,"IN"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Cleveland","MACY'S","General Management",NA,NA,NA,"Walt Disney Company","2",NA,"CDW","2","accepted fulltime job","Yes","Yes",55000,"OH"
